ticker,exchange,assetType,priceCurrency,startDate,endDate
000988,SHE,Stock,CNY,2018-01-01,2020-09-30
000989,SHE,Stock,CNY,2018-01-01,2020-09-30
000990,SHE,Stock,CNY,2000-07-05,2020-09-30
000991,SHE,Stock,CNY,,
000993,SHE,Stock,CNY,2018-01-02,2020-09-30
000995,SHE,Stock,CNY,2007-08-30,2019-04-25
000996,SHE,Stock,CNY,2000-07-17,2020-09-30
000997,SHE,Stock,CNY,2000-08-07,2020-09-30
000998,SHE,Stock,CNY,2018-01-01,2020-09-30
000999,SHE,Stock,CNY,2000-03-13,2020-09-30
001696,SHE,Stock,CNY,2018-01-01,2020-09-30
001872,SHE,Stock,CNY,2018-01-01,2020-09-30
001896,SHE,Stock,CNY,2007-08-30,2020-09-25
001914,SHE,Stock,CNY,2018-01-01,2020-09-30
001965,SHE,Stock,CNY,2018-01-01,2020-09-30
001979,SHE,Stock,CNY,2018-01-01,2020-09-30
002001,SHE,Stock,CNY,2018-01-01,2020-09-30
002002,SHE,Stock,CNY,2004-06-24,2020-09-30
002003,SHE,Stock,CNY,2018-01-01,2020-09-30
002004,SHE,Stock,CNY,2004-06-24,2020-09-30
002005,SHE,Stock,CNY,2004-06-24,2020-09-30
002006,SHE,Stock,CNY,2018-01-02,2020-09-30
002007,SHE,Stock,CNY,2018-01-01,2020-09-30
002008,SHE,Stock,CNY,2018-01-01,2020-09-30
002009,SHE,Stock,CNY,2004-06-28,2020-09-30
002010,SHE,Stock,CNY,2018-01-01,2020-09-30
002011,SHE,Stock,CNY,2018-01-02,2020-09-30
002012,SHE,Stock,CNY,2018-01-01,2020-09-30
002013,SHE,Stock,CNY,2004-07-08,2020-09-30
002014,SHE,Stock,CNY,2004-07-07,2020-09-30
002015,SHE,Stock,CNY,2018-01-04,2020-09-30
002016,SHE,Stock,CNY,2018-01-01,2020-09-30
002017,SHE,Stock,CNY,2018-01-01,2020-09-30
002018,SHE,Stock,CNY,2018-01-02,2019-10-31
002019,SHE,Stock,CNY,2018-01-01,2020-09-30
002020,SHE,Stock,CNY,2018-01-01,2020-09-30
002021,SHE,Stock,CNY,2018-01-02,2020-09-30
002022,SHE,Stock,CNY,2004-07-20,2020-09-30
002023,SHE,Stock,CNY,2018-01-01,2020-09-30
002024,SHE,Stock,CNY,2004-07-21,2020-09-30
002025,SHE,Stock,CNY,2004-07-26,2020-09-30
002026,SHE,Stock,CNY,2018-01-01,2020-09-30
002027,SHE,Stock,CNY,2018-01-01,2020-09-30
002028,SHE,Stock,CNY,2004-08-04,2020-09-30
002029,SHE,Stock,CNY,2018-01-01,2020-09-30
002030,SHE,Stock,CNY,2004-08-09,2020-09-30
002031,SHE,Stock,CNY,2004-08-16,2020-09-30
002032,SHE,Stock,CNY,2018-01-01,2020-09-30
002033,SHE,Stock,CNY,2018-01-01,2020-09-30
002034,SHE,Stock,CNY,2018-01-01,2020-09-30
002035,SHE,Stock,CNY,2018-01-01,2020-09-30
002036,SHE,Stock,CNY,2018-01-01,2020-09-30
002037,SHE,Stock,CNY,2018-01-01,2020-09-30
002038,SHE,Stock,CNY,2004-09-08,2020-09-30
002039,SHE,Stock,CNY,2018-01-01,2020-09-30
002040,SHE,Stock,CNY,2005-03-24,2020-09-30
002041,SHE,Stock,CNY,2018-01-01,2020-09-30
002042,SHE,Stock,CNY,2016-09-07,2020-09-30
002043,SHE,Stock,CNY,2018-01-01,2020-09-30
002044,SHE,Stock,CNY,2018-01-01,2020-09-30
002045,SHE,Stock,CNY,2018-01-01,2020-09-30
002046,SHE,Stock,CNY,2018-01-01,2020-09-30
002047,SHE,Stock,CNY,2018-01-01,2020-09-30
002048,SHE,Stock,CNY,2018-01-01,2020-09-30
002049,SHE,Stock,CNY,2005-06-07,2020-09-30
002050,SHE,Stock,CNY,2005-06-06,2020-09-30
002051,SHE,Stock,CNY,2018-01-01,2020-09-30
002052,SHE,Stock,CNY,2018-01-02,2020-09-30
002053,SHE,Stock,CNY,2018-01-01,2020-09-30
002054,SHE,Stock,CNY,2018-01-01,2020-09-30
002055,SHE,Stock,CNY,2018-01-01,2020-09-30
002056,SHE,Stock,CNY,2018-01-01,2020-09-30
002057,SHE,Stock,CNY,2018-01-01,2020-09-30
002058,SHE,Stock,CNY,2018-01-01,2020-09-30
002059,SHE,Stock,CNY,2007-04-04,2020-09-30
002060,SHE,Stock,CNY,2018-01-01,2020-09-30
002061,SHE,Stock,CNY,2018-01-01,2020-09-30
002062,SHE,Stock,CNY,2018-01-01,2020-09-30
002063,SHE,Stock,CNY,2018-01-01,2020-09-30
002064,SHE,Stock,CNY,2018-01-01,2020-09-30
002065,SHE,Stock,CNY,2006-08-22,2020-09-30
002066,SHE,Stock,CNY,2018-01-02,2020-09-30
002067,SHE,Stock,CNY,2006-09-14,2020-09-30
002068,SHE,Stock,CNY,2018-01-01,2020-09-30
002069,SHE,Stock,CNY,2018-01-02,2020-09-30
002070,SHE,Stock,CNY,2007-08-30,2019-07-08
002071,SHE,Stock,CNY,2007-08-30,2020-09-30
002072,SHE,Stock,CNY,2017-12-06,2020-09-30
002073,SHE,Stock,CNY,2007-08-30,2020-09-30
002074,SHE,Stock,CNY,2006-10-17,2020-09-30
002075,SHE,Stock,CNY,2016-09-14,2020-09-30
002076,SHE,Stock,CNY,2007-08-30,2020-09-30
002077,SHE,Stock,CNY,2006-11-20,2020-09-30
002078,SHE,Stock,CNY,2018-01-01,2020-09-30
002079,SHE,Stock,CNY,2006-11-15,2020-09-30
002080,SHE,Stock,CNY,2018-01-01,2020-09-30
002081,SHE,Stock,CNY,2018-01-01,2020-09-30
002082,SHE,Stock,CNY,2017-12-15,2020-09-30
002083,SHE,Stock,CNY,2018-01-01,2020-09-30
002084,SHE,Stock,CNY,2018-01-01,2020-09-30
002085,SHE,Stock,CNY,2018-01-01,2020-09-30
002086,SHE,Stock,CNY,2007-08-30,2020-09-30
002087,SHE,Stock,CNY,2006-11-29,2020-09-30
002088,SHE,Stock,CNY,2006-11-29,2020-09-30
002089,SHE,Stock,CNY,2007-08-30,2020-09-30
002090,SHE,Stock,CNY,2006-12-07,2020-09-30
002091,SHE,Stock,CNY,2006-12-07,2020-09-30
002092,SHE,Stock,CNY,2006-12-11,2020-09-30
002093,SHE,Stock,CNY,2006-12-14,2020-09-30
002094,SHE,Stock,CNY,2018-01-02,2020-09-30
002095,SHE,Stock,CNY,2018-01-01,2020-09-30
002096,SHE,Stock,CNY,2018-01-01,2020-09-30
002097,SHE,Stock,CNY,2018-01-01,2020-09-30
002098,SHE,Stock,CNY,2007-08-30,2020-09-30
002099,SHE,Stock,CNY,2018-01-01,2020-09-30
002100,SHE,Stock,CNY,2006-12-26,2020-09-30
002101,SHE,Stock,CNY,2018-01-01,2020-09-30
002102,SHE,Stock,CNY,2018-01-02,2020-09-30
002103,SHE,Stock,CNY,2018-01-02,2020-09-30
002104,SHE,Stock,CNY,2007-01-09,2020-09-30
002105,SHE,Stock,CNY,2018-01-01,2020-09-30
002106,SHE,Stock,CNY,2018-01-01,2020-09-30
002107,SHE,Stock,CNY,2018-01-01,2020-09-30
002108,SHE,Stock,CNY,2018-01-01,2020-09-30
002109,SHE,Stock,CNY,2018-01-01,2020-09-30
002110,SHE,Stock,CNY,2015-01-05,2020-09-30
002111,SHE,Stock,CNY,2007-01-25,2020-09-30
002112,SHE,Stock,CNY,2007-08-30,2020-09-30
002113,SHE,Stock,CNY,2007-08-30,2020-09-30
002114,SHE,Stock,CNY,2018-01-02,2020-09-30
002115,SHE,Stock,CNY,2018-01-01,2020-09-30
002116,SHE,Stock,CNY,2007-02-14,2020-09-30
002117,SHE,Stock,CNY,2018-01-01,2020-09-30
002118,SHE,Stock,CNY,2007-03-01,2020-09-30
002119,SHE,Stock,CNY,2018-01-01,2020-09-30
002120,SHE,Stock,CNY,2018-01-01,2020-09-30
002121,SHE,Stock,CNY,2018-01-02,2020-09-30
002122,SHE,Stock,CNY,2007-08-30,2020-09-30
002123,SHE,Stock,CNY,2007-03-27,2020-09-30
002124,SHE,Stock,CNY,2018-01-02,2020-09-30
002125,SHE,Stock,CNY,2007-04-02,2020-09-30
002126,SHE,Stock,CNY,2007-04-17,2020-09-30
002127,SHE,Stock,CNY,2007-04-17,2020-09-30
002128,SHE,Stock,CNY,2018-01-01,2020-09-30
002129,SHE,Stock,CNY,2018-01-01,2020-09-30
002130,SHE,Stock,CNY,2007-04-19,2020-09-30
002131,SHE,Stock,CNY,2007-04-26,2020-09-30
002132,SHE,Stock,CNY,2007-05-07,2020-09-30
002133,SHE,Stock,CNY,2018-01-01,2020-09-30
002134,SHE,Stock,CNY,2018-01-02,2020-09-30
002135,SHE,Stock,CNY,2018-01-01,2020-09-30
002136,SHE,Stock,CNY,2018-01-01,2020-09-30
002137,SHE,Stock,CNY,2018-01-02,2020-09-30
002138,SHE,Stock,CNY,2018-01-01,2020-09-30
002139,SHE,Stock,CNY,2018-01-01,2020-09-30
002140,SHE,Stock,CNY,2018-01-01,2020-09-30
002141,SHE,Stock,CNY,2015-01-05,2020-09-30
002142,SHE,Stock,CNY,2018-01-01,2020-09-30
002143,SHE,Stock,CNY,2007-08-30,2019-11-28
002144,SHE,Stock,CNY,2018-01-01,2020-09-30
002145,SHE,Stock,CNY,2018-01-01,2020-09-30
002146,SHE,Stock,CNY,2018-01-01,2020-09-30
002147,SHE,Stock,CNY,2007-08-07,2020-09-30
002148,SHE,Stock,CNY,2018-01-01,2020-09-30
002149,SHE,Stock,CNY,2007-08-09,2020-09-30
002150,SHE,Stock,CNY,2018-01-01,2020-09-30
002151,SHE,Stock,CNY,2007-08-13,2020-09-30
002152,SHE,Stock,CNY,2007-08-13,2020-09-30
002153,SHE,Stock,CNY,2018-01-01,2020-09-30
002154,SHE,Stock,CNY,2018-01-01,2020-09-30
002155,SHE,Stock,CNY,2018-01-01,2020-09-30
002156,SHE,Stock,CNY,2018-01-01,2020-09-30
002157,SHE,Stock,CNY,2018-01-01,2020-09-30
002158,SHE,Stock,CNY,2018-01-01,2020-09-30
002159,SHE,Stock,CNY,2018-01-02,2020-09-30
002160,SHE,Stock,CNY,2018-01-02,2020-09-30
002161,SHE,Stock,CNY,2007-08-20,2020-09-30
002162,SHE,Stock,CNY,2018-01-02,2020-09-30
002163,SHE,Stock,CNY,2007-08-30,2020-09-30
002164,SHE,Stock,CNY,2018-01-02,2020-09-30
002165,SHE,Stock,CNY,2018-01-01,2020-09-30
002166,SHE,Stock,CNY,2007-09-18,2020-09-30
002167,SHE,Stock,CNY,2007-09-12,2020-09-30
002168,SHE,Stock,CNY,2007-09-19,2020-09-30
002169,SHE,Stock,CNY,2018-01-01,2020-09-30
002170,SHE,Stock,CNY,2018-01-01,2020-09-30
002171,SHE,Stock,CNY,2018-01-01,2020-09-30
002172,SHE,Stock,CNY,2018-01-02,2020-09-30
002173,SHE,Stock,CNY,2018-01-02,2020-09-30
002174,SHE,Stock,CNY,2018-01-01,2020-09-30
002175,SHE,Stock,CNY,2007-10-12,2020-09-30
002176,SHE,Stock,CNY,2018-01-02,2020-09-30
002177,SHE,Stock,CNY,2018-01-02,2020-09-30
002178,SHE,Stock,CNY,2007-11-12,2020-09-30
002179,SHE,Stock,CNY,2018-01-01,2020-09-30
002180,SHE,Stock,CNY,2018-01-01,2020-09-30
002181,SHE,Stock,CNY,2018-01-01,2020-09-30
002182,SHE,Stock,CNY,2007-11-12,2020-09-30
002183,SHE,Stock,CNY,2018-01-01,2020-09-30
002184,SHE,Stock,CNY,2007-11-15,2020-09-30
002185,SHE,Stock,CNY,2018-01-01,2020-09-30
002186,SHE,Stock,CNY,2007-11-19,2020-09-30
002187,SHE,Stock,CNY,2018-01-01,2020-09-30
002188,SHE,Stock,CNY,2018-01-02,2020-09-30
002189,SHE,Stock,CNY,2018-01-01,2020-09-30
002190,SHE,Stock,CNY,2007-12-05,2020-09-30
002191,SHE,Stock,CNY,2008-01-07,2020-09-30
002192,SHE,Stock,CNY,2018-01-01,2020-09-30
002193,SHE,Stock,CNY,2018-01-01,2020-09-30
002194,SHE,Stock,CNY,2007-12-06,2020-09-30
002195,SHE,Stock,CNY,2007-12-11,2020-09-30
002196,SHE,Stock,CNY,2007-12-11,2020-09-30
002197,SHE,Stock,CNY,2018-01-02,2020-09-30
002198,SHE,Stock,CNY,2007-12-18,2020-09-30
002199,SHE,Stock,CNY,2018-01-02,2020-09-30
002200,SHE,Stock,CNY,2018-01-02,2020-09-30
002201,SHE,Stock,CNY,2018-01-01,2020-09-30
002202,SHE,Stock,CNY,2018-01-01,2020-09-30
002203,SHE,Stock,CNY,2018-01-01,2020-09-30
002204,SHE,Stock,CNY,2018-01-01,2020-09-30
002205,SHE,Stock,CNY,2018-01-01,2020-09-30
002206,SHE,Stock,CNY,2018-01-01,2020-09-30
002207,SHE,Stock,CNY,2018-01-02,2020-09-30
002208,SHE,Stock,CNY,2018-01-01,2020-09-30
002209,SHE,Stock,CNY,2008-01-29,2020-09-30
002210,SHE,Stock,CNY,2008-01-29,2020-09-30
002211,SHE,Stock,CNY,2018-01-02,2020-09-30
002212,SHE,Stock,CNY,2018-01-02,2020-09-30
002213,SHE,Stock,CNY,2008-02-01,2020-09-30
002214,SHE,Stock,CNY,2018-01-01,2020-09-30
002215,SHE,Stock,CNY,2018-01-01,2020-09-30
002216,SHE,Stock,CNY,2018-01-01,2020-09-30
002217,SHE,Stock,CNY,2018-01-01,2020-09-30
002218,SHE,Stock,CNY,2008-02-27,2020-09-30
002219,SHE,Stock,CNY,2008-03-06,2020-09-30
002220,SHE,Stock,CNY,2008-02-27,2020-08-10
002221,SHE,Stock,CNY,2018-01-01,2020-09-30
002222,SHE,Stock,CNY,2018-01-01,2020-09-30
002223,SHE,Stock,CNY,2018-01-01,2020-09-30
002224,SHE,Stock,CNY,2018-01-01,2020-09-30
002225,SHE,Stock,CNY,2018-01-01,2020-09-30
002226,SHE,Stock,CNY,2018-01-01,2020-09-30
002227,SHE,Stock,CNY,2008-05-05,2020-09-30
002228,SHE,Stock,CNY,2018-01-01,2020-09-30
002229,SHE,Stock,CNY,2018-01-01,2020-09-30
002230,SHE,Stock,CNY,2008-05-12,2020-09-30
002231,SHE,Stock,CNY,2008-04-24,2020-09-30
002232,SHE,Stock,CNY,2008-05-13,2020-09-30
002233,SHE,Stock,CNY,2018-01-01,2020-09-30
002234,SHE,Stock,CNY,2008-05-15,2020-09-30
002235,SHE,Stock,CNY,2008-05-05,2020-09-30
002236,SHE,Stock,CNY,2018-01-01,2020-09-30
002237,SHE,Stock,CNY,2018-01-01,2020-09-30
002238,SHE,Stock,CNY,2018-01-01,2020-09-30
002239,SHE,Stock,CNY,2018-01-01,2020-09-30
002240,SHE,Stock,CNY,2008-05-22,2020-09-30
002241,SHE,Stock,CNY,2018-01-01,2020-09-30
002242,SHE,Stock,CNY,2018-01-01,2020-09-30
002243,SHE,Stock,CNY,2018-01-01,2020-09-30
002244,SHE,Stock,CNY,2018-01-01,2020-09-30
002245,SHE,Stock,CNY,2008-06-04,2020-09-30
002246,SHE,Stock,CNY,2018-01-01,2020-09-30
002247,SHE,Stock,CNY,2018-01-02,2020-09-30
002248,SHE,Stock,CNY,2018-01-02,2020-09-30
002249,SHE,Stock,CNY,2018-01-02,2020-09-30
002250,SHE,Stock,CNY,2008-06-04,2020-09-30
002251,SHE,Stock,CNY,2018-01-01,2020-09-30
002252,SHE,Stock,CNY,2018-01-01,2020-09-30
002253,SHE,Stock,CNY,2018-01-01,2020-09-30
002254,SHE,Stock,CNY,2018-01-01,2020-09-30
002255,SHE,Stock,CNY,2018-01-02,2020-09-30
002256,SHE,Stock,CNY,2008-06-25,2020-09-30
002257,SHE,Stock,CNY,,
002258,SHE,Stock,CNY,2018-01-01,2020-09-30
002259,SHE,Stock,CNY,2008-07-16,2020-09-30
002260,SHE,Stock,CNY,2008-07-16,2019-04-26
002261,SHE,Stock,CNY,2008-07-22,2020-09-30
002262,SHE,Stock,CNY,2018-01-01,2020-09-30
002263,SHE,Stock,CNY,2018-01-02,2020-09-30
002264,SHE,Stock,CNY,2018-01-02,2020-09-30
002265,SHE,Stock,CNY,2018-01-02,2020-09-30
002266,SHE,Stock,CNY,2008-07-24,2020-09-30
002267,SHE,Stock,CNY,2008-08-12,2020-09-30
002268,SHE,Stock,CNY,2008-08-11,2020-09-30
002269,SHE,Stock,CNY,2008-09-15,2020-09-30
002270,SHE,Stock,CNY,2008-09-04,2020-09-30
002271,SHE,Stock,CNY,2008-09-09,2020-09-30
002272,SHE,Stock,CNY,2018-01-02,2020-09-30
002273,SHE,Stock,CNY,2008-09-18,2020-09-30
002274,SHE,Stock,CNY,2018-01-01,2020-09-30
002275,SHE,Stock,CNY,2009-07-09,2020-09-30
002276,SHE,Stock,CNY,2009-07-09,2020-09-30
002277,SHE,Stock,CNY,2018-01-01,2020-09-30
002278,SHE,Stock,CNY,2018-01-01,2020-09-30
002279,SHE,Stock,CNY,2018-01-02,2020-09-30
002280,SHE,Stock,CNY,2018-01-02,2020-09-30
002281,SHE,Stock,CNY,2018-01-01,2020-09-30
002282,SHE,Stock,CNY,2018-01-01,2020-09-30
002283,SHE,Stock,CNY,2009-11-12,2020-09-30
002284,SHE,Stock,CNY,2018-01-02,2020-09-30
002285,SHE,Stock,CNY,2009-08-27,2020-09-30
002286,SHE,Stock,CNY,2018-01-01,2020-09-30
002287,SHE,Stock,CNY,2018-01-01,2020-09-30
002288,SHE,Stock,CNY,2009-09-02,2020-09-30
002289,SHE,Stock,CNY,2018-01-11,2020-09-30
002290,SHE,Stock,CNY,2018-01-02,2020-09-30
002291,SHE,Stock,CNY,2018-01-02,2020-09-30
002292,SHE,Stock,CNY,2018-01-02,2020-09-30
002293,SHE,Stock,CNY,2018-01-01,2020-09-30
002294,SHE,Stock,CNY,2009-09-09,2020-09-30
002295,SHE,Stock,CNY,2018-01-01,2020-09-30
002296,SHE,Stock,CNY,2009-09-28,2020-09-30
002297,SHE,Stock,CNY,2017-09-29,2020-09-30
002298,SHE,Stock,CNY,2018-01-01,2020-09-30
002299,SHE,Stock,CNY,2018-01-01,2020-09-30
002300,SHE,Stock,CNY,2009-10-20,2020-09-30
002301,SHE,Stock,CNY,2009-10-20,2020-09-30
002302,SHE,Stock,CNY,2018-01-01,2020-09-30
002303,SHE,Stock,CNY,2009-11-09,2020-09-30
002304,SHE,Stock,CNY,2018-01-01,2020-09-30
002305,SHE,Stock,CNY,2009-11-05,2020-09-30
002306,SHE,Stock,CNY,2018-01-02,2020-09-30
002307,SHE,Stock,CNY,2009-11-24,2020-09-30
002308,SHE,Stock,CNY,2018-01-02,2020-09-30
002309,SHE,Stock,CNY,2009-11-27,2020-09-30
002310,SHE,Stock,CNY,2009-11-30,2020-09-30
002311,SHE,Stock,CNY,2018-01-01,2020-09-30
002312,SHE,Stock,CNY,2009-12-03,2020-09-30
002313,SHE,Stock,CNY,2018-01-01,2020-09-30
002314,SHE,Stock,CNY,2009-12-02,2020-09-30
002315,SHE,Stock,CNY,2018-01-01,2020-09-30
002316,SHE,Stock,CNY,2009-12-22,2020-09-30
002317,SHE,Stock,CNY,2018-01-01,2020-09-30
002318,SHE,Stock,CNY,2018-01-01,2020-09-30
002319,SHE,Stock,CNY,2018-01-02,2020-09-30
002320,SHE,Stock,CNY,2018-01-01,2020-09-30
002321,SHE,Stock,CNY,2018-01-02,2020-09-30
002322,SHE,Stock,CNY,2018-01-01,2020-09-30
002323,SHE,Stock,CNY,2018-01-02,2020-09-30
002324,SHE,Stock,CNY,2009-12-21,2020-09-30
002325,SHE,Stock,CNY,2018-01-01,2020-09-30
002326,SHE,Stock,CNY,2018-01-01,2020-09-30
002327,SHE,Stock,CNY,2009-12-29,2020-09-30
002328,SHE,Stock,CNY,2010-01-04,2020-09-30
002329,SHE,Stock,CNY,2018-01-01,2020-09-30
002330,SHE,Stock,CNY,2010-01-05,2020-09-30
002331,SHE,Stock,CNY,2018-01-01,2020-09-30
002332,SHE,Stock,CNY,2018-01-01,2020-09-30
002333,SHE,Stock,CNY,2010-01-21,2020-09-30
002334,SHE,Stock,CNY,2018-01-01,2020-09-30
002335,SHE,Stock,CNY,2010-01-12,2020-09-30
002336,SHE,Stock,CNY,2010-01-12,2020-09-30
002337,SHE,Stock,CNY,2018-01-01,2020-09-30
002338,SHE,Stock,CNY,2018-01-01,2020-09-30
002339,SHE,Stock,CNY,2010-01-26,2020-09-30
002340,SHE,Stock,CNY,2018-01-01,2020-09-30
002341,SHE,Stock,CNY,2018-01-01,2020-09-30
002342,SHE,Stock,CNY,2010-01-27,2020-09-30
002343,SHE,Stock,CNY,2018-01-02,2020-09-30
002344,SHE,Stock,CNY,2018-01-01,2020-09-30
002345,SHE,Stock,CNY,2018-01-01,2020-09-30
002346,SHE,Stock,CNY,2010-01-27,2020-09-30
002347,SHE,Stock,CNY,2010-01-27,2020-09-30
002348,SHE,Stock,CNY,2018-01-02,2020-09-30
002349,SHE,Stock,CNY,2010-02-02,2020-09-30
002350,SHE,Stock,CNY,2018-01-01,2020-09-30
002351,SHE,Stock,CNY,2010-02-04,2020-09-30
002352,SHE,Stock,CNY,2010-02-04,2020-09-30
002353,SHE,Stock,CNY,2010-02-04,2020-09-30
002354,SHE,Stock,CNY,2010-02-08,2020-09-30
002355,SHE,Stock,CNY,2010-02-08,2020-09-30
002356,SHE,Stock,CNY,2018-01-02,2020-09-30
002357,SHE,Stock,CNY,2018-01-01,2020-09-30
002358,SHE,Stock,CNY,2017-12-06,2020-09-30
002359,SHE,Stock,CNY,2010-02-09,2020-06-23
002360,SHE,Stock,CNY,2010-03-03,2020-09-30
002361,SHE,Stock,CNY,2010-03-03,2020-09-30
002362,SHE,Stock,CNY,2018-01-02,2020-09-30
002363,SHE,Stock,CNY,2010-03-04,2020-09-30
002364,SHE,Stock,CNY,2010-03-04,2020-09-30
002365,SHE,Stock,CNY,2018-01-01,2020-09-30
002366,SHE,Stock,CNY,2017-12-05,2020-09-30
002367,SHE,Stock,CNY,2018-01-01,2020-09-30
002368,SHE,Stock,CNY,2010-03-11,2020-09-30
002369,SHE,Stock,CNY,2010-03-15,2020-09-30
002370,SHE,Stock,CNY,2018-01-01,2020-09-30
002371,SHE,Stock,CNY,2010-03-16,2020-09-30
002372,SHE,Stock,CNY,2018-01-01,2020-09-30
002373,SHE,Stock,CNY,2015-01-05,2020-09-30
002374,SHE,Stock,CNY,2010-03-17,2020-09-30
002375,SHE,Stock,CNY,2010-03-23,2020-09-30
002376,SHE,Stock,CNY,2018-01-01,2020-09-30
002377,SHE,Stock,CNY,2010-03-22,2020-09-30
002378,SHE,Stock,CNY,2018-01-01,2020-09-30
002379,SHE,Stock,CNY,2018-01-02,2020-09-30
002380,SHE,Stock,CNY,2010-03-30,2020-09-30
002381,SHE,Stock,CNY,2011-08-02,2020-09-30
002382,SHE,Stock,CNY,2015-01-05,2020-09-30
002383,SHE,Stock,CNY,2010-04-01,2020-09-30
002384,SHE,Stock,CNY,2018-01-01,2020-09-30
002385,SHE,Stock,CNY,2010-04-08,2020-09-30
002386,SHE,Stock,CNY,2018-01-01,2020-09-30
002387,SHE,Stock,CNY,2010-04-12,2020-09-30
002388,SHE,Stock,CNY,2010-04-12,2020-09-30
002389,SHE,Stock,CNY,2010-04-13,2020-09-30
002390,SHE,Stock,CNY,2018-01-02,2020-09-30
002391,SHE,Stock,CNY,2018-01-01,2020-09-30
002392,SHE,Stock,CNY,2010-04-26,2020-09-30
002393,SHE,Stock,CNY,2018-01-01,2020-09-30
002394,SHE,Stock,CNY,2010-05-20,2020-09-30
002395,SHE,Stock,CNY,2018-01-01,2020-09-30
002396,SHE,Stock,CNY,2010-06-22,2020-09-30
002397,SHE,Stock,CNY,2010-04-28,2020-09-30
002398,SHE,Stock,CNY,2017-10-13,2020-09-30
002399,SHE,Stock,CNY,2010-05-05,2020-09-30
002400,SHE,Stock,CNY,2010-05-05,2020-09-30
002401,SHE,Stock,CNY,2010-05-05,2020-09-30
002402,SHE,Stock,CNY,2018-01-01,2020-09-30
002403,SHE,Stock,CNY,2018-01-01,2020-09-30
002404,SHE,Stock,CNY,2018-01-01,2020-09-30
002405,SHE,Stock,CNY,2018-01-01,2020-09-30
002406,SHE,Stock,CNY,2018-01-01,2020-09-30
002407,SHE,Stock,CNY,2010-05-17,2020-09-30
002408,SHE,Stock,CNY,2018-01-01,2020-09-30
002409,SHE,Stock,CNY,2018-01-01,2020-09-30
002410,SHE,Stock,CNY,2010-05-24,2020-09-30
002411,SHE,Stock,CNY,2010-05-24,2020-09-30
002412,SHE,Stock,CNY,2010-05-24,2020-09-30
002413,SHE,Stock,CNY,2018-01-02,2020-09-30
002414,SHE,Stock,CNY,2010-07-20,2020-09-30
002415,SHE,Stock,CNY,2010-05-27,2020-09-30
002416,SHE,Stock,CNY,2010-05-27,2020-09-30
002417,SHE,Stock,CNY,2010-06-01,2020-09-30
002418,SHE,Stock,CNY,2018-01-02,2020-09-30
002419,SHE,Stock,CNY,2010-06-08,2020-09-30
002420,SHE,Stock,CNY,2018-01-02,2020-09-30
002421,SHE,Stock,CNY,2010-06-02,2020-09-30
002422,SHE,Stock,CNY,2010-06-02,2020-09-30
002423,SHE,Stock,CNY,2017-10-25,2020-09-30
002424,SHE,Stock,CNY,2010-06-02,2020-09-30
002425,SHE,Stock,CNY,2010-06-07,2020-09-30
002426,SHE,Stock,CNY,2018-01-02,2020-09-30
002427,SHE,Stock,CNY,2018-01-01,2020-09-30
002428,SHE,Stock,CNY,2018-01-02,2020-09-30
002429,SHE,Stock,CNY,2018-01-02,2020-09-30
002430,SHE,Stock,CNY,2018-01-01,2020-09-30
002431,SHE,Stock,CNY,2018-01-02,2020-09-30
002432,SHE,Stock,CNY,2018-01-02,2020-09-30
002433,SHE,Stock,CNY,2018-01-01,2020-09-30
002434,SHE,Stock,CNY,2018-01-01,2020-09-30
002435,SHE,Stock,CNY,2018-01-02,2020-09-30
002436,SHE,Stock,CNY,2018-01-01,2020-09-30
002437,SHE,Stock,CNY,2010-06-22,2020-09-30
002438,SHE,Stock,CNY,2018-01-01,2020-09-30
002439,SHE,Stock,CNY,2018-01-01,2020-09-30
002440,SHE,Stock,CNY,2018-01-01,2020-09-30
002441,SHE,Stock,CNY,2018-01-01,2020-09-30
002442,SHE,Stock,CNY,2018-01-01,2020-09-30
002443,SHE,Stock,CNY,2018-01-01,2020-09-30
002444,SHE,Stock,CNY,2010-07-12,2020-09-30
002445,SHE,Stock,CNY,2010-07-13,2020-09-30
002446,SHE,Stock,CNY,2018-01-01,2020-09-30
002447,SHE,Stock,CNY,2018-01-02,2020-09-30
002448,SHE,Stock,CNY,2018-01-01,2020-09-30
002449,SHE,Stock,CNY,2018-01-01,2020-09-30
002450,SHE,Stock,CNY,2010-07-15,2019-07-05
002451,SHE,Stock,CNY,2010-07-20,2020-09-30
002452,SHE,Stock,CNY,2010-07-19,2020-09-30
002453,SHE,Stock,CNY,2010-07-20,2020-09-30
002454,SHE,Stock,CNY,2018-01-01,2020-09-30
002455,SHE,Stock,CNY,2011-11-09,2020-09-30
002456,SHE,Stock,CNY,2010-08-02,2020-09-30
002457,SHE,Stock,CNY,2018-01-01,2020-09-30
002458,SHE,Stock,CNY,2018-01-01,2020-09-30
002459,SHE,Stock,CNY,2018-01-02,2020-09-30
002460,SHE,Stock,CNY,2018-01-01,2020-09-30
002461,SHE,Stock,CNY,2010-08-17,2020-09-30
002462,SHE,Stock,CNY,2010-08-17,2020-09-30
002463,SHE,Stock,CNY,2018-01-01,2020-09-30
002464,SHE,Stock,CNY,2018-01-01,2020-09-30
002465,SHE,Stock,CNY,2010-08-30,2020-09-30
002466,SHE,Stock,CNY,2010-08-30,2020-09-30
